project,bug_id,folder,class_entry,file,method_sig_snippet,buggy_method_start_line,buggy_method_end_line,changed_buggy_lines
JacksonDatabind,79,JacksonDatabind-79-buggy,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,com/fasterxml/jackson/databind/introspect/JacksonAnnotationIntrospector.java,"public ObjectIdInfo findObjectReferenceInfo(Annotated ann, ObjectIdInfo objectIdInfo) {",577,583,"[579, 580, 581]"
JacksonDatabind,79,JacksonDatabind-79-buggy,com.fasterxml.jackson.databind.introspect.ObjectIdInfo,com/fasterxml/jackson/databind/introspect/ObjectIdInfo.java,"protected ObjectIdInfo(PropertyName prop, Class<?> scope, Class<? extends ObjectIdGenerator<?>> gen, boolean alwaysAsId, Class<? extends ObjectIdResolver> resolver)",50,61,[]
JacksonDatabind,79,JacksonDatabind-79-buggy,com.fasterxml.jackson.databind.ser.std.BeanSerializerBase,com/fasterxml/jackson/databind/ser/std/BeanSerializerBase.java,"public JsonSerializer<?> createContextual(SerializerProvider provider, BeanProperty property)",385,516,"[432, 433]"
JacksonDatabind,8,JacksonDatabind-8-buggy,com.fasterxml.jackson.databind.deser.impl.CreatorCollector,com/fasterxml/jackson/databind/deser/impl/CreatorCollector.java,"protected void verifyNonDup(AnnotatedWithParams newOne, int typeIndex, boolean explicit)",276,308,[294]
JacksonDatabind,80,JacksonDatabind-80-buggy,com.fasterxml.jackson.databind.jsontype.impl.StdSubtypeResolver,com/fasterxml/jackson/databind/jsontype/impl/StdSubtypeResolver.java,"public Collection<NamedType> collectAndResolveSubtypesByClass(MapperConfig<?> config, AnnotatedMember property, JavaType baseType)",58,95,[]
JacksonDatabind,80,JacksonDatabind-80-buggy,com.fasterxml.jackson.databind.jsontype.impl.StdSubtypeResolver,com/fasterxml/jackson/databind/jsontype/impl/StdSubtypeResolver.java,"public Collection<NamedType> collectAndResolveSubtypesByTypeId(MapperConfig<?> config, AnnotatedMember property, JavaType baseType)",128,164,[]
JacksonDatabind,81,JacksonDatabind-81-buggy,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,com/fasterxml/jackson/databind/introspect/JacksonAnnotationIntrospector.java,"public JavaType refineSerializationType(final MapperConfig<?> config, final Annotated a, final JavaType baseType) throws JsonMappingException",739,848,[]
JacksonDatabind,81,JacksonDatabind-81-buggy,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,com/fasterxml/jackson/databind/introspect/JacksonAnnotationIntrospector.java,"public JavaType refineDeserializationType(final MapperConfig<?> config, final Annotated a, final JavaType baseType) throws JsonMappingException",1109,1164,"[1119, 1135, 1151]"
JacksonDatabind,81,JacksonDatabind-81-buggy,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,com/fasterxml/jackson/databind/introspect/JacksonAnnotationIntrospector.java,protected StdTypeResolverBuilder _constructNoTypeResolverBuilder() {,1453,1455,[]
JacksonDatabind,82,JacksonDatabind-82-buggy,com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java,"protected void addBeanProps(DeserializationContext ctxt, BeanDescription beanDesc, BeanDeserializerBuilder builder)",472,615,[495]
JacksonDatabind,83,JacksonDatabind-83-buggy,com.fasterxml.jackson.databind.deser.std.FromStringDeserializer,com/fasterxml/jackson/databind/deser/std/FromStringDeserializer.java,"public T deserialize(JsonParser p, DeserializationContext ctxt) throws IOException",105,159,"[119, 121]"
JacksonDatabind,84,JacksonDatabind-84-buggy,com.fasterxml.jackson.databind.type.ResolvedRecursiveType,com/fasterxml/jackson/databind/type/ResolvedRecursiveType.java,public void setReference(JavaType ref),20,27,[]
JacksonDatabind,85,JacksonDatabind-85-buggy,com.fasterxml.jackson.databind.ser.std.DateTimeSerializerBase,com/fasterxml/jackson/databind/ser/std/DateTimeSerializerBase.java,"public JsonSerializer<?> createContextual(SerializerProvider serializers, BeanProperty property) throws JsonMappingException",49,95,"[67, 68, 69, 70, 71, 72, 76, 77, 78, 79, 94]"
JacksonDatabind,86,JacksonDatabind-86-buggy,com.fasterxml.jackson.databind.type.ResolvedRecursiveType,com/fasterxml/jackson/databind/type/ResolvedRecursiveType.java,public void setReference(JavaType ref),20,27,[]
JacksonDatabind,87,JacksonDatabind-87-buggy,com.fasterxml.jackson.databind.util.StdDateFormat,com/fasterxml/jackson/databind/util/StdDateFormat.java,"protected Date parseAsISO8601(String dateStr, ParsePosition pos, boolean throwErrors)",428,549,"[514, 526, 527, 529, 530, 535, 536]"
JacksonDatabind,87,JacksonDatabind-87-buggy,com.fasterxml.jackson.databind.util.StdDateFormat,com/fasterxml/jackson/databind/util/StdDateFormat.java,protected void _clearFormats() {,593,599,[]
JacksonDatabind,88,JacksonDatabind-88-buggy,com.fasterxml.jackson.databind.jsontype.impl.ClassNameIdResolver,com/fasterxml/jackson/databind/jsontype/impl/ClassNameIdResolver.java,"protected JavaType _typeFromId(String id, DatabindContext ctxt) throws IOException",45,78,[]
JacksonDatabind,9,JacksonDatabind-9-buggy,com.fasterxml.jackson.databind.ser.std.StdKeySerializer,com/fasterxml/jackson/databind/ser/std/StdKeySerializer.java,"public void serialize(Object value, JsonGenerator jgen, SerializerProvider provider) throws IOException {",25,35,[28]
JacksonDatabind,90,JacksonDatabind-90-buggy,com.fasterxml.jackson.databind.deser.ValueInstantiator,com/fasterxml/jackson/databind/deser/ValueInstantiator.java,public boolean canInstantiate() {,70,76,[72]
JacksonDatabind,90,JacksonDatabind-90-buggy,com.fasterxml.jackson.databind.deser.std.StdValueInstantiator,com/fasterxml/jackson/databind/deser/std/StdValueInstantiator.java,public boolean canCreateFromObjectWith() {,228,230,[]
JacksonDatabind,91,JacksonDatabind-91-buggy,com.fasterxml.jackson.databind.deser.DeserializerCache,com/fasterxml/jackson/databind/deser/DeserializerCache.java,private boolean _hasCustomHandlers(JavaType t) {,536,546,[541]
JacksonDatabind,93,JacksonDatabind-93-buggy,com.fasterxml.jackson.databind.jsontype.impl.SubTypeValidator,com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator.java,"public void validateSubType(DeserializationContext ctxt, JavaType type) throws JsonMappingException",67,99,"[83, 84]"
JacksonDatabind,94,JacksonDatabind-94-buggy,com.fasterxml.jackson.databind.jsontype.impl.SubTypeValidator,com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator.java,"public void validateSubType(DeserializationContext ctxt, JavaType type) throws JsonMappingException",71,111,[]
JacksonDatabind,95,JacksonDatabind-95-buggy,com.fasterxml.jackson.databind.type.TypeFactory,com/fasterxml/jackson/databind/type/TypeFactory.java,"public JavaType constructSpecializedType(JavaType baseType, Class<?> subclass)",342,412,"[355, 366]"
JacksonDatabind,95,JacksonDatabind-95-buggy,com.fasterxml.jackson.databind.type.TypeFactory,com/fasterxml/jackson/databind/type/TypeFactory.java,"public JavaType constructParametricType(Class<?> parametrized, Class<?>... parameterClasses) {",892,899,[896]
JacksonDatabind,95,JacksonDatabind-95-buggy,com.fasterxml.jackson.databind.type.TypeParser,com/fasterxml/jackson/databind/type/TypeParser.java,protected JavaType parseType(MyTokenizer tokens),40,60,[59]
JacksonDatabind,96,JacksonDatabind-96-buggy,com.fasterxml.jackson.databind.deser.BasicDeserializerFactory,com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java,"protected void _addExplicitAnyCreator(DeserializationContext ctxt, BeanDescription beanDesc, CreatorCollector creators, CreatorCandidate candidate)",701,752,[735]
JacksonDatabind,97,JacksonDatabind-97-buggy,com.fasterxml.jackson.databind.node.POJONode,com/fasterxml/jackson/databind/node/POJONode.java,"public final void serialize(JsonGenerator gen, SerializerProvider ctxt) throws IOException",105,116,[114]
JacksonDatabind,98,JacksonDatabind-98-buggy,com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler,com/fasterxml/jackson/databind/deser/impl/ExternalTypeHandler.java,"public Object complete(JsonParser p, DeserializationContext ctxt, PropertyValueBuffer buffer, PropertyBasedCreator creator)",255,311,[298]
JacksonDatabind,99,JacksonDatabind-99-buggy,com.fasterxml.jackson.databind.type.ReferenceType,com/fasterxml/jackson/databind/type/ReferenceType.java,protected String buildCanonicalName(),163,170,[]
