project,bug_id,folder,error
Mockito,19,Mockito-19-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,19,Mockito-19-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,19,Mockito-19-buggy_ind3,Not Compilable: test suite failed to compile
Mockito,20,Mockito-20-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,23,Mockito-23-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,23,Mockito-23-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,27,Mockito-27-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,27,Mockito-27-buggy_ind3,Not Compilable: test suite failed to compile
Mockito,28,Mockito-28-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,28,Mockito-28-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,32,Mockito-32-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,32,Mockito-32-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,34,Mockito-34-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,34,Mockito-34-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,35,Mockito-35-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,35,Mockito-35-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,35,Mockito-35-buggy_ind3,Not Compilable: test suite failed to compile
Mockito,36,Mockito-36-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,4,Mockito-4-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,4,Mockito-4-buggy_ind2,Not Compilable: test suite failed to compile
Mockito,7,Mockito-7-buggy_ind1,Not Compilable: test suite failed to compile
Mockito,7,Mockito-7-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,16,Jsoup-16-buggy_ind4,Not Compilable: test suite failed to compile
Jsoup,20,Jsoup-20-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,31,Jsoup-31-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,31,Jsoup-31-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,31,Jsoup-31-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,43,Jsoup-43-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,43,Jsoup-43-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,44,Jsoup-44-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,47,Jsoup-47-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,47,Jsoup-47-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,50,Jsoup-50-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,50,Jsoup-50-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,52,Jsoup-52-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,54,Jsoup-54-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,56,Jsoup-56-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,56,Jsoup-56-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,56,Jsoup-56-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,64,Jsoup-64-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,73,Jsoup-73-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,73,Jsoup-73-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,78,Jsoup-78-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,8,Jsoup-8-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,8,Jsoup-8-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,8,Jsoup-8-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,86,Jsoup-86-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,88,Jsoup-88-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,88,Jsoup-88-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,89,Jsoup-89-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,91,Jsoup-91-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,16,Jsoup-16-buggy_ind4,Not Compilable: test suite failed to compile
Jsoup,20,Jsoup-20-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,31,Jsoup-31-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,31,Jsoup-31-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,31,Jsoup-31-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,43,Jsoup-43-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,43,Jsoup-43-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,44,Jsoup-44-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,47,Jsoup-47-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,47,Jsoup-47-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,50,Jsoup-50-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,50,Jsoup-50-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,52,Jsoup-52-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,54,Jsoup-54-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,56,Jsoup-56-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,56,Jsoup-56-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,56,Jsoup-56-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,64,Jsoup-64-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,73,Jsoup-73-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,73,Jsoup-73-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,78,Jsoup-78-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,8,Jsoup-8-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,8,Jsoup-8-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,8,Jsoup-8-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,86,Jsoup-86-buggy_ind3,Not Compilable: test suite failed to compile
Jsoup,88,Jsoup-88-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,88,Jsoup-88-buggy_ind2,Not Compilable: test suite failed to compile
Jsoup,89,Jsoup-89-buggy_ind1,Not Compilable: test suite failed to compile
Jsoup,91,Jsoup-91-buggy_ind1,Not Compilable: test suite failed to compile
Chart,1,Chart-1-buggy_ind2,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind1,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind2,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind3,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind4,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind5,Not Compilable: test suite failed to compile
Chart,16,Chart-16-buggy_ind6,Not Compilable: test suite failed to compile
Chart,18,Chart-18-buggy_ind1,Not Compilable: test suite failed to compile
Chart,18,Chart-18-buggy_ind2,Not Compilable: test suite failed to compile
Chart,19,Chart-19-buggy_ind3,Not Compilable: test suite failed to compile
Chart,23,Chart-23-buggy_ind1,Not Compilable: test suite failed to compile
Chart,23,Chart-23-buggy_ind2,Not Compilable: test suite failed to compile
Chart,26,Chart-26-buggy_ind1,Not Compilable: test suite failed to compile
Chart,26,Chart-26-buggy_ind2,Not Compilable: test suite failed to compile
Chart,8,Chart-8-buggy_ind1,Not Compilable: test suite failed to compile
