project,bug_id,class_fqn,method_name
Closure,169,com.google.javascript.rhino.jstype.RecordTypeTest,testSubtypeWithUnknowns2
Closure,170,com.google.javascript.jscomp.FlowSensitiveInlineVariablesTest,testVarAssinInsideHookIssue965
Closure,171,com.google.javascript.jscomp.TypeCheckTest,testIssue1023
Closure,171,com.google.javascript.jscomp.TypedScopeCreatorTest,testMethodBeforeFunction2
Closure,171,com.google.javascript.jscomp.TypedScopeCreatorTest,testPropertiesOnInterface2
Closure,172,com.google.javascript.jscomp.TypeCheckTest,testIssue1024
Closure,173,com.google.javascript.jscomp.CodePrinterTest,testIssue1062
Closure,173,com.google.javascript.jscomp.CodePrinterTest,testPrint
Closure,173,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntaxTest,testAssocitivity
Closure,174,com.google.javascript.jscomp.ScopedAliasesTest,testIssue1103a
Closure,174,com.google.javascript.jscomp.ScopedAliasesTest,testIssue1103b
Closure,174,com.google.javascript.jscomp.ScopedAliasesTest,testIssue1103c
Closure,175,com.google.javascript.jscomp.FunctionInjectorTest,testIssue1101a
Closure,175,com.google.javascript.jscomp.FunctionInjectorTest,testIssue1101b
Closure,175,com.google.javascript.jscomp.InlineFunctionsTest,testCostBasedInlining10
Closure,175,com.google.javascript.jscomp.InlineFunctionsTest,testInlineMutableArgsReferencedOnce
Closure,175,com.google.javascript.jscomp.InlineFunctionsTest,testIssue1101
Closure,176,com.google.javascript.jscomp.TypeCheckTest,testIssue1056
Codec,1,org.apache.commons.codec.StringEncoderAbstractTest,testLocaleIndependence
Codec,2,org.apache.commons.codec.binary.Base64InputStreamTest,testBase64EmptyInputStream
Codec,2,org.apache.commons.codec.binary.Base64OutputStreamTest,testBase64EmptyOutputStream
Codec,3,org.apache.commons.codec.language.DoubleMetaphone2Test,testDoubleMetaphoneAlternate
Codec,4,org.apache.commons.codec.binary.Base64Codec13Test,testBinaryEncoder
Codec,4,org.apache.commons.codec.binary.Base64Codec13Test,testEncoder
Codec,5,org.apache.commons.codec.binary.Base64InputStreamTest,testCodec98NPE
Codec,5,org.apache.commons.codec.binary.Base64OutputStreamTest,testCodec98NPE
Codec,6,org.apache.commons.codec.binary.Base64InputStreamTest,testCodec101
Codec,7,org.apache.commons.codec.binary.Base64Test,testByteToStringVariations
Codec,7,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Encode
Codec,8,org.apache.commons.codec.binary.Base64InputStreamTest,testCodec105
Codec,9,org.apache.commons.codec.binary.Base64Test,testCodec112
Codec,10,org.apache.commons.codec.language.CaverphoneTest,testEndMb
Codec,11,org.apache.commons.codec.net.QuotedPrintableCodecTest,testSkipNotEncodedCRLF
Codec,11,org.apache.commons.codec.net.QuotedPrintableCodecTest,testSoftLineBreakDecode
Codec,11,org.apache.commons.codec.net.QuotedPrintableCodecTest,testSoftLineBreakEncode
Codec,11,org.apache.commons.codec.net.QuotedPrintableCodecTest,testTrailingSpecial
Codec,11,org.apache.commons.codec.net.QuotedPrintableCodecTest,testUltimateSoftBreak
Codec,12,org.apache.commons.codec.binary.Base32InputStreamTest,testAvailable
Codec,12,org.apache.commons.codec.binary.Base32InputStreamTest,testCodec130
Codec,12,org.apache.commons.codec.binary.Base32InputStreamTest,testSkipBig
Codec,12,org.apache.commons.codec.binary.Base32InputStreamTest,testSkipPastEnd
Codec,12,org.apache.commons.codec.binary.Base32InputStreamTest,testSkipToEnd
Codec,12,org.apache.commons.codec.binary.Base32InputStreamTest,testSkipWrongArgument
Codec,12,org.apache.commons.codec.binary.Base64InputStreamTest,testAvailable
Codec,12,org.apache.commons.codec.binary.Base64InputStreamTest,testCodec130
Codec,12,org.apache.commons.codec.binary.Base64InputStreamTest,testSkipBig
Codec,12,org.apache.commons.codec.binary.Base64InputStreamTest,testSkipPastEnd
Codec,12,org.apache.commons.codec.binary.Base64InputStreamTest,testSkipToEnd
Codec,12,org.apache.commons.codec.binary.Base64InputStreamTest,testSkipWrongArgument
Codec,14,org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest,testCompatibilityWithOriginalVersion
Codec,15,org.apache.commons.codec.language.SoundexTest,testHWRuleEx1
Codec,17,org.apache.commons.codec.binary.StringUtilsTest,testNewStringNullInput_CODEC229
Codec,18,org.apache.commons.codec.binary.StringUtilsTest,testEqualsCS1
Codec,18,org.apache.commons.codec.binary.StringUtilsTest,testEqualsCS2
Collections,1,org.apache.commons.collections.map.TestFlat3Map,testEntryIteratorSetValue2
Collections,1,org.apache.commons.collections.map.TestFlat3Map,testEntryIteratorSetValue3
Collections,1,org.apache.commons.collections.map.TestFlat3Map,testMapIteratorSetValue2
Collections,1,org.apache.commons.collections.map.TestFlat3Map,testMapIteratorSetValue3
Collections,2,org.apache.commons.collections.TestExtendedProperties,testInclude
Collections,3,org.apache.commons.collections.TestCollectionUtils,testRemoveAll
Collections,4,org.apache.commons.collections.map.TestMultiValueMap,testPutAll_KeyCollection
Collections,4,org.apache.commons.collections.map.TestMultiValueMap,testPutWithList
Collections,4,org.apache.commons.collections.map.TestMultiValueMap,testPutWithSet
Collections,5,org.apache.commons.collections.list.TestSetUniqueList,testIntCollectionAddAll
Collections,6,org.apache.commons.collections.map.TestFlat3Map,testCollections261
Collections,7,org.apache.commons.collections.TestExtendedProperties,testKeySet2
Collections,7,org.apache.commons.collections.TestExtendedProperties,testKeySet3
Collections,7,org.apache.commons.collections.TestExtendedProperties,testKeySet4
Collections,8,org.apache.commons.collections.buffer.TestUnboundedFifoBuffer,testCollections220
Collections,9,org.apache.commons.collections.TestExtendedProperties,testCollections271
Collections,11,org.apache.commons.collections.keyvalue.TestMultiKey,testEqualsAfterSerialization
Collections,12,org.apache.commons.collections.TestExtendedProperties,testCollections271
Collections,13,org.apache.commons.collections.TestExtendedProperties,testCollections299
Collections,14,org.apache.commons.collections.map.TestCaseInsensitiveMap,testLocaleIndependence
Collections,15,org.apache.commons.collections.list.TestSetUniqueList,testCollections304
Collections,16,org.apache.commons.collections.list.TestSetUniqueList,testCollections307
Collections,17,org.apache.commons.collections.functors.TestEqualPredicate,objectFactoryUsesEqualsForTest
Collections,18,org.apache.commons.collections.set.ListOrderedSetTest,testRetainAllCollections426
Collections,19,org.apache.commons.collections.list.SetUniqueListTest,testSetCollections444
Collections,20,org.apache.commons.collections.list.TreeListTest,testBugCollections447
Collections,21,org.apache.commons.collections4.list.SetUniqueListTest,testSubListIsUnmodifiable
Collections,22,org.apache.commons.collections4.map.ListOrderedMapTest,testCOLLECTIONS_474_nullValues
Collections,23,org.apache.commons.collections4.TrieUtilsTest,testUnmodifiableTrie
Collections,23,org.apache.commons.collections4.trie.UnmodifiableTrieTest,testDecorateFactory
Collections,24,org.apache.commons.collections4.collection.UnmodifiableBoundedCollectionTest,testDecorateFactory
Collections,24,org.apache.commons.collections4.collection.UnmodifiableBoundedCollectionTest,testUnmodifiable
Collections,25,org.apache.commons.collections4.IteratorUtilsTest,testCollatedIterator
Collections,26,org.apache.commons.collections4.keyvalue.MultiKeyTest,testEqualsAfterSerializationOfDerivedClass
Collections,27,org.apache.commons.collections4.map.MultiValueMapTest,testUnsafeDeSerialization
Collections,28,org.apache.commons.collections4.trie.PatriciaTrieTest,testPrefixMapClear
Compress,1,org.apache.commons.compress.archivers.CpioTestCase,testCpioUnarchive
Compress,2,org.apache.commons.compress.archivers.ArTestCase,testArDelete
Compress,3,org.apache.commons.compress.archivers.ArchiveOutputStreamTest,testFinish
Compress,4,org.apache.commons.compress.archivers.jar.JarArchiveOutputStreamTest,testJarMarker
Compress,4,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testASCIIFileRoundtripExplicitUnicodeExtra
Compress,4,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testASCIIFileRoundtripImplicitUnicodeExtra
Compress,4,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testCP437FileRoundtripExplicitUnicodeExtra
Compress,4,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testCP437FileRoundtripImplicitUnicodeExtra
Compress,4,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testUtf8FileRoundtripExplicitUnicodeExtra
Compress,4,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testUtf8FileRoundtripImplicitUnicodeExtra
Compress,4,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testUtf8FileRoundtripNoEFSExplicitUnicodeExtra
Compress,4,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testUtf8FileRoundtripNoEFSImplicitUnicodeExtra
Compress,4,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testZipArchiveInputStreamReadsUnicodeFields
Compress,5,org.apache.commons.compress.archivers.zip.Maven221MultiVolumeTest,testRead7ZipMultiVolumeArchiveForStream
Compress,6,org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest,testNotEquals
Compress,7,org.apache.commons.compress.archivers.tar.TarUtilsTest,testRoundTripNames
Compress,8,org.apache.commons.compress.archivers.tar.TarUtilsTest,testParseOctalInvalid
Compress,9,org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest,testCount
Compress,10,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testReadWinZipArchive
Compress,11,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest,shortTextFilesAreNoTARs
Compress,12,org.apache.commons.compress.archivers.TarTestCase,testCOMPRESS178
Compress,13,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest,winzipBackSlashWorkaround
Compress,13,org.apache.commons.compress.archivers.zip.ZipFileTest,testWinzipBackSlashWorkaround
Compress,14,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest,workaroundForBrokenTimeHeader
Compress,15,org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest,testNullCommentEqualsEmptyComment
Compress,16,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest,aiffFilesAreNoTARs
Compress,17,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest,testCompress197
Compress,18,org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest,testWriteNonAsciiDirectoryNamePosixMode
Compress,19,org.apache.commons.compress.archivers.zip.ZipFileTest,testExcessDataInZip64ExtraField
Compress,20,org.apache.commons.compress.archivers.cpio.CpioArchiveInputStreamTest,testCpioUnarchiveCreatedByRedlineRpm
Compress,21,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest,testEightEmptyFiles
Compress,21,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest,testEightFilesSomeNotEmpty
Compress,21,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest,testNineEmptyFiles
Compress,21,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest,testNineFilesSomeNotEmpty
Compress,21,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest,testSevenEmptyFiles
Compress,21,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest,testSevenFilesSomeNotEmpty
Compress,21,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest,testSixEmptyFiles
Compress,21,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest,testSixFilesSomeNotEmpty
Compress,22,org.apache.commons.compress.compressors.bzip2.PythonTruncatedBzip2Test,testPartialReadTruncatedData
Compress,23,org.apache.commons.compress.archivers.sevenz.SevenZFileTest,testCompressedHeaderWithNonDefaultDictionarySize
Compress,24,org.apache.commons.compress.archivers.tar.TarUtilsTest,testParseOctal
Compress,25,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest,testReadingOfFirstStoredEntry
Compress,26,org.apache.commons.compress.utils.IOUtilsTest,skipUsingRead
Compress,26,org.apache.commons.compress.utils.IOUtilsTest,skipUsingSkipAndRead
Compress,27,org.apache.commons.compress.archivers.tar.TarUtilsTest,testParseOctal
Compress,28,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest,shouldThrowAnExceptionOnTruncatedEntries
Compress,29,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest,testEncodingInputStream
Compress,29,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest,testEncodingInputStreamAutodetect
Compress,29,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest,testEncodingOutputStream
Compress,30,org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStreamTest,readOfLength0ShouldReturn0
Compress,31,org.apache.commons.compress.archivers.TarTestCase,testCOMPRESS178
Compress,31,org.apache.commons.compress.archivers.tar.TarUtilsTest,testParseOctalInvalid
Compress,32,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest,shouldReadBigGid
Compress,33,org.apache.commons.compress.compressors.DetectCompressorTestCase,testDetection
Compress,34,org.apache.commons.compress.archivers.zip.X7875_NewUnixTest,testParseReparse
Compress,35,org.apache.commons.compress.DetectArchiverTestCase,testCOMPRESS335
Compress,36,org.apache.commons.compress.archivers.sevenz.SevenZFileTest,readEntriesOfSize0
Compress,37,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest,survivesBlankLinesInPaxHeader
Compress,38,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest,survivesPaxHeaderWithNameEndingInSlash
Compress,39,org.apache.commons.compress.ArchiveUtilsTest,sanitizeShortensString
Compress,40,org.apache.commons.compress.utils.BitInputStreamTest,bigEndianWithOverflow
Compress,40,org.apache.commons.compress.utils.BitInputStreamTest,littleEndianWithOverflow
Compress,41,org.apache.commons.compress.archivers.ZipTestCase,testListAllFilesWithNestedArchive
Compress,41,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest,testThrowOnInvalidEntry
Compress,42,org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest,isUnixSymlinkIsFalseIfMoreThanOneFlagIsSet
Compress,43,org.apache.commons.compress.archivers.zip.DataDescriptorTest,doesntWriteDataDescriptorWhenAddingRawEntries
Compress,44,org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest,testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionOne
Compress,44,org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest,testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionThree
Compress,44,org.apache.commons.compress.utils.ChecksumCalculatingInputStreamTest,testClassInstantiationWithParameterBeingNullThrowsNullPointerExceptionTwo
Compress,45,org.apache.commons.compress.archivers.tar.TarUtilsTest,testRoundTripOctalOrBinary8
Compress,46,org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestampTest,testGettersSetters
Compress,47,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest,properlyMarksEntriesAsUnreadableIfUncompressedSizeIsUnknown
Csv,1,org.apache.commons.csv.CSVParserTest,testGetLineNumberWithCR
Csv,2,org.apache.commons.csv.CSVRecordTest,testGetStringInconsistentRecord
Csv,3,org.apache.commons.csv.CSVLexerTest,testEscapedCharacter
Csv,3,org.apache.commons.csv.CSVLexerTest,testEscapedMySqlNullValue
Csv,3,org.apache.commons.csv.CSVParserTest,testBackslashEscaping
Csv,4,org.apache.commons.csv.CSVParserTest,testNoHeaderMap
Csv,5,org.apache.commons.csv.CSVFormatTest,testNullRecordSeparatorCsv106
Csv,6,org.apache.commons.csv.CSVRecordTest,testToMapWithShortRecord
Csv,7,org.apache.commons.csv.CSVParserTest,testDuplicateHeaderEntries
Csv,8,org.apache.commons.csv.CSVFormatTest,testDuplicateHeaderElements
Csv,9,org.apache.commons.csv.CSVRecordTest,testToMapWithNoHeader
Csv,10,org.apache.commons.csv.CSVPrinterTest,testHeader
Csv,11,org.apache.commons.csv.CSVParserTest,testHeaderMissingWithNull
Csv,13,org.apache.commons.csv.CSVPrinterTest,testMySqlNullOutput
Csv,13,org.apache.commons.csv.CSVPrinterTest,testMySqlNullStringDefault
Csv,14,org.apache.commons.csv.CSVPrinterTest,testEscapeBackslash1
Csv,14,org.apache.commons.csv.CSVPrinterTest,testEscapeBackslash4
Csv,14,org.apache.commons.csv.CSVPrinterTest,testEscapeBackslash5
Csv,14,org.apache.commons.csv.CSVPrinterTest,testEscapeNull1
Csv,14,org.apache.commons.csv.CSVPrinterTest,testEscapeNull4
Csv,14,org.apache.commons.csv.CSVPrinterTest,testEscapeNull5
Csv,15,org.apache.commons.csv.CSVPrinterTest,testDontQuoteEuroFirstChar
Csv,16,org.apache.commons.csv.CSVParserTest,testIteratorSequenceBreaking
Gson,1,com.google.gson.functional.TypeVariableTest,testSingle
Gson,2,com.google.gson.functional.DefaultTypeAdaptersTest,testJsonElementTypeMismatch
Gson,3,com.google.gson.functional.MapTest,testConcurrentMap
Gson,3,com.google.gson.functional.MapTest,testConcurrentNavigableMap
Gson,4,com.google.gson.stream.JsonReaderTest,testTopLevelValueTypeWithSkipValue
Gson,4,com.google.gson.stream.JsonReaderTest,testTopLevelValueTypes
Gson,4,com.google.gson.stream.JsonWriterTest,testTopLevelValueTypes
Gson,5,com.google.gson.DefaultDateTypeAdapterTest,testDateDeserializationISO8601
Gson,6,com.google.gson.regression.JsonAdapterNullSafeTest,testNullSafeBugDeserialize
Gson,6,com.google.gson.regression.JsonAdapterNullSafeTest,testNullSafeBugSerialize
Gson,7,com.google.gson.functional.MapTest,testMapDeserializationWithUnquotedIntegerKeys
Gson,7,com.google.gson.functional.MapTest,testMapDeserializationWithUnquotedLongKeys
Gson,7,com.google.gson.stream.JsonReaderTest,testPeekingUnquotedStringsPrefixedWithIntegers
Gson,8,com.google.gson.internal.UnsafeAllocatorInstantiationTest,testAbstractClassInstantiation
Gson,8,com.google.gson.internal.UnsafeAllocatorInstantiationTest,testInterfaceInstantiation
Gson,9,com.google.gson.stream.JsonWriterTest,testBoxedBooleans
Gson,10,com.google.gson.functional.JsonAdapterAnnotationOnFieldsTest,testPrimitiveFieldAnnotationTakesPrecedenceOverDefault
Gson,11,com.google.gson.functional.PrimitiveTest,testNumberAsStringDeserialization
Gson,12,com.google.gson.internal.bind.JsonTreeReaderTest,testSkipValue_emptyJsonObject
Gson,12,com.google.gson.internal.bind.JsonTreeReaderTest,testSkipValue_filledJsonObject
Gson,13,com.google.gson.stream.JsonReaderTest,testNegativeZero
Gson,14,com.google.gson.internal.bind.RecursiveTypesResolveTest,testDoubleSubtype
Gson,14,com.google.gson.internal.bind.RecursiveTypesResolveTest,testDoubleSupertype
Gson,14,com.google.gson.internal.bind.RecursiveTypesResolveTest,testIssue440WeakReference
Gson,14,com.google.gson.internal.bind.RecursiveTypesResolveTest,testIssue603PrintStream
Gson,14,com.google.gson.internal.bind.RecursiveTypesResolveTest,testRecursiveResolveSimple
Gson,14,com.google.gson.internal.bind.RecursiveTypesResolveTest,testSubSupertype
Gson,14,com.google.gson.internal.bind.RecursiveTypesResolveTest,testSuperSubtype
Gson,15,com.google.gson.stream.JsonWriterTest,testNonFiniteDoublesWhenLenient
Gson,16,com.google.gson.internal.bind.RecursiveTypesResolveTest,testRecursiveTypeVariablesResolve1
Gson,16,com.google.gson.internal.bind.RecursiveTypesResolveTest,testRecursiveTypeVariablesResolve12
Gson,17,com.google.gson.DefaultDateTypeAdapterTest,testNullValue
Gson,17,com.google.gson.DefaultDateTypeAdapterTest,testUnexpectedToken
Gson,18,com.google.gson.functional.CollectionTest,testIssue1107
JacksonCore,1,com.fasterxml.jackson.core.json.TestParserNonStandard,testAllowNaN
JacksonCore,2,com.fasterxml.jackson.core.json.TestParserErrorHandling,testMangledNumbersBytes
JacksonCore,2,com.fasterxml.jackson.core.json.TestParserErrorHandling,testMangledNumbersChars
JacksonCore,3,com.fasterxml.jackson.core.json.TestLocation,testOffsetWithInputOffset
JacksonCore,4,com.fasterxml.jackson.core.util.TestTextBuffer,testExpand
JacksonCore,5,com.fasterxml.jackson.core.TestJsonPointer,testWonkyNumber173
JacksonCore,6,com.fasterxml.jackson.core.TestJsonPointer,testIZeroIndex
JacksonCore,7,com.fasterxml.jackson.core.json.GeneratorFailTest,testFailOnWritingStringNotFieldNameBytes
JacksonCore,7,com.fasterxml.jackson.core.json.GeneratorFailTest,testFailOnWritingStringNotFieldNameChars
JacksonCore,8,com.fasterxml.jackson.core.util.TestTextBuffer,testEmpty
JacksonCore,9,com.fasterxml.jackson.core.json.TestJsonParser,testGetValueAsTextBytes
JacksonCore,9,com.fasterxml.jackson.core.json.TestJsonParser,testGetValueAsTextChars
JacksonCore,10,com.fasterxml.jackson.core.sym.TestByteBasedSymbols,testIssue207
JacksonCore,10,com.fasterxml.jackson.core.sym.TestSymbolTables,testCollisionsWithBytesNew187b
JacksonCore,10,com.fasterxml.jackson.core.sym.TestSymbolTables,testShortNameCollisionsDirectNew
JacksonCore,10,com.fasterxml.jackson.core.sym.TestSymbolTables,testSyntheticWithBytesNew
JacksonCore,11,com.fasterxml.jackson.core.sym.SymbolsViaParserTest,testSymbolTableExpansionBytes
JacksonCore,12,com.fasterxml.jackson.core.json.LocationInObjectTest,testOffsetWithObjectFieldsUsingReader
JacksonCore,13,com.fasterxml.jackson.core.json.TestJsonGeneratorFeatures,testFieldNameQuotingEnabled
JacksonCore,14,com.fasterxml.jackson.core.io.TestIOContext,testAllocations
JacksonCore,15,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testNotAllowMultipleMatches
JacksonCore,16,com.fasterxml.jackson.core.json.ParserSequenceTest,testInitialized
JacksonCore,17,com.fasterxml.jackson.core.json.RawValueWithSurrogatesTest,testRawWithSurrogatesString
JacksonCore,18,com.fasterxml.jackson.core.json.TestJsonGeneratorFeatures,testTooBigBigDecimal
JacksonCore,19,com.fasterxml.jackson.core.json.TestNumericValues,testLongerFloatingPoint
JacksonCore,20,com.fasterxml.jackson.core.base64.Base64GenerationTest,testBinaryAsEmbeddedObject
JacksonCore,20,com.fasterxml.jackson.core.main.TestGeneratorMisc,testAsEmbedded
JacksonCore,21,com.fasterxml.jackson.core.filter.TokenVerifyingParserFiltering330Test,testBasicSingleMatchFilteringWithPath
JacksonCore,21,com.fasterxml.jackson.core.filter.TokenVerifyingParserFiltering330Test,testSkippingForSingleWithPath
JacksonCore,21,com.fasterxml.jackson.core.filter.TokenVerifyingParserFiltering330Test,testTokensSingleMatchWithPath
JacksonCore,22,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testAllowMultipleMatchesWithPath1
JacksonCore,22,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testAllowMultipleMatchesWithPath2
JacksonCore,22,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testAllowMultipleMatchesWithoutPath
JacksonCore,22,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testIndexMatchWithPath1
JacksonCore,22,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testIndexMatchWithPath2
JacksonCore,22,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testMultipleMatchFilteringWithPath1
JacksonCore,22,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testMultipleMatchFilteringWithPath2
JacksonCore,22,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testMultipleMatchFilteringWithPath3
JacksonCore,22,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testNotAllowMultipleMatchesWithoutPath1
JacksonCore,22,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testNotAllowMultipleMatchesWithoutPath2
JacksonCore,22,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testSingleMatchFilteringWithPath
JacksonCore,22,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testSingleMatchFilteringWithoutPath
JacksonCore,23,com.fasterxml.jackson.core.util.TestDefaultPrettyPrinter,testInvalidSubClass
JacksonCore,24,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest,testToIntFailing
JacksonCore,24,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest,testToLongFailing
JacksonCore,24,com.fasterxml.jackson.core.read.NumberCoercionTest,testToIntFailing
JacksonCore,24,com.fasterxml.jackson.core.read.NumberCoercionTest,testToLongFailing
JacksonCore,24,com.fasterxml.jackson.core.read.NumberOverflowTest,testMaliciousIntOverflow
JacksonCore,24,com.fasterxml.jackson.core.read.NumberOverflowTest,testMaliciousLongOverflow
JacksonCore,24,com.fasterxml.jackson.core.read.NumberOverflowTest,testSimpleLongOverflow
JacksonCore,24,com.fasterxml.jackson.core.read.NumberParsingTest,testSimpleLong
JacksonCore,25,com.fasterxml.jackson.core.read.NonStandardUnquotedNamesTest,testUnquotedIssue510
JacksonCore,26,com.fasterxml.jackson.core.json.async.AsyncLocationTest,testLocationOffsets
JacksonDatabind,1,com.fasterxml.jackson.databind.struct.TestPOJOAsArray,testNullColumn
JacksonDatabind,2,com.fasterxml.jackson.databind.node.TestConversions,testConversionOfPojos
JacksonDatabind,3,com.fasterxml.jackson.databind.deser.TestArrayDeserialization,testStringArray
JacksonDatabind,4,com.fasterxml.jackson.databind.deser.TestCollectionDeserialization,testArrayIndexForExceptions
JacksonDatabind,5,com.fasterxml.jackson.databind.introspect.TestMixinMerging,testDisappearingMixins515
JacksonDatabind,6,com.fasterxml.jackson.databind.deser.TestDateDeserialization,testISO8601MissingSeconds
JacksonDatabind,6,com.fasterxml.jackson.databind.deser.TestDateDeserialization,testISO8601PartialMilliseconds
JacksonDatabind,7,com.fasterxml.jackson.databind.creators.TestCreatorsDelegating,testDelegateWithTokenBuffer
JacksonDatabind,8,com.fasterxml.jackson.databind.deser.TestJdkTypes,testStringBuilder
JacksonDatabind,9,com.fasterxml.jackson.databind.ser.TestMapSerialization,testClassKey
JacksonDatabind,10,com.fasterxml.jackson.databind.ser.TestAnyGetter,testIssue705
JacksonDatabind,11,com.fasterxml.jackson.databind.type.TestJavaType,testLocalType728
JacksonDatabind,11,com.fasterxml.jackson.databind.type.TestLocalType609,testLocalPartialType609
JacksonDatabind,12,com.fasterxml.jackson.databind.deser.TestCustomDeserializers,testCustomMapValueDeser735
JacksonDatabind,13,com.fasterxml.jackson.databind.struct.TestObjectIdDeserialization,testNullObjectId
JacksonDatabind,14,com.fasterxml.jackson.databind.convert.TestUpdateValue,testIssue744
JacksonDatabind,15,com.fasterxml.jackson.databind.convert.TestConvertingSerializer,testIssue731
JacksonDatabind,16,com.fasterxml.jackson.databind.mixins.MixinsWithBundlesTest,testMixinWithBundles
JacksonDatabind,17,com.fasterxml.jackson.databind.node.TestJsonNode,testArrayWithDefaultTyping
JacksonDatabind,18,com.fasterxml.jackson.databind.seq.ReadRecoveryTest,testRootBeans
JacksonDatabind,18,com.fasterxml.jackson.databind.seq.ReadRecoveryTest,testSimpleArrayRecovery
JacksonDatabind,18,com.fasterxml.jackson.databind.seq.ReadRecoveryTest,testSimpleRootRecovery
JacksonDatabind,19,com.fasterxml.jackson.databind.convert.TestMapConversions,testMapToProperties
JacksonDatabind,19,com.fasterxml.jackson.databind.deser.TestMapDeserialization,testReadProperties
JacksonDatabind,19,com.fasterxml.jackson.databind.type.TestTypeFactory,testProperties
JacksonDatabind,20,com.fasterxml.jackson.databind.introspect.TestNamingStrategyStd,testNamingWithObjectNode
JacksonDatabind,21,com.fasterxml.jackson.databind.deser.TestEnumDeserialization,testEnumWithJsonPropertyRename
JacksonDatabind,22,com.fasterxml.jackson.databind.ser.TestJsonValue,testJsonValueWithCustomOverride
JacksonDatabind,23,com.fasterxml.jackson.databind.ser.TestJsonSerialize2,testEmptyInclusionScalars
JacksonDatabind,24,com.fasterxml.jackson.databind.ser.TestConfig,testDateFormatConfig
JacksonDatabind,25,com.fasterxml.jackson.databind.deser.TestArrayDeserialization,testByteArrayTypeOverride890
JacksonDatabind,27,com.fasterxml.jackson.databind.jsontype.TestExternalId,testInverseExternalId928
JacksonDatabind,28,com.fasterxml.jackson.databind.node.TestObjectNode,testIssue941
JacksonDatabind,29,com.fasterxml.jackson.databind.jsontype.TestExternalId,testExternalTypeIdWithNull
